id,customer_name,email,age,gender,country,sign_up_date,first_purchase,hours_to_first_purchase
7697,Kenneth Tran,kennethtran@example.com,37,M,Australia,2022-10-12,2022-10-13,24
39595,Shelby Hill,shelbyhill@example.com,62,F,France,2022-10-12,2022-10-13,24
62557,Monica Johnson,monicajohnson@example.com,44,F,Germany,2022-10-12,2022-10-15,72
67099,Valerie Thomas,valeriethomas@example.org,62,F,South Korea,2022-10-12,2022-10-13,24
89784,Maureen Riley,maureenriley@example.net,39,F,China,2022-10-12,2022-10-20,192
50644,Sheila Scott,sheilascott@example.org,61,F,China,2022-10-11,2022-10-16,120
75683,Jessica Whitney,jessicawhitney@example.org,14,F,China,2022-10-11,2022-10-15,96
62068,Jessica Austin,jessicaaustin@example.org,19,F,China,2022-10-11,2022-10-13,48
13071,Jason Ibarra,jasonibarra@example.org,46,M,China,2022-10-11,2022-10-18,168
95836,Johnny Holmes,johnnyholmes@example.com,23,M,Brasil,2022-10-11,2022-10-15,96
66552,Sonya Miller,sonyamiller@example.net,45,F,Brasil,2022-10-11,2022-10-13,48
40521,Christy Carpenter,christycarpenter@example.com,28,F,United States,2022-10-11,2022-10-19,192
7423,Don Williams,donwilliams@example.org,36,M,Japan,2022-10-11,2022-10-12,24
57820,Kelly Rush,kellyrush@example.net,66,F,Japan,2022-10-11,2022-10-12,24
33638,Anne Hunter,annehunter@example.com,44,F,Brasil,2022-10-11,2022-10-20,216
10418,Alyssa Johnson,alyssajohnson@example.org,19,F,China,2022-10-11,2022-10-17,144
38025,Kristina Reese,kristinareese@example.net,45,F,China,2022-10-11,2022-10-18,168
85535,Christina Robinson,christinarobinson@example.org,20,F,China,2022-10-11,2022-10-15,96
14852,David Lynn,davidlynn@example.com,34,M,United States,2022-10-11,2022-10-13,48
24651,Anita Greene,anitagreene@example.org,22,F,China,2022-10-11,2022-10-15,96
17596,Patricia Rogers,patriciarogers@example.org,54,F,United States,2022-10-11,2022-10-12,24
78423,Robert Aguirre,robertaguirre@example.org,33,M,Brasil,2022-10-11,2022-10-12,24
10341,Amanda Jones,amandajones@example.net,33,F,Brasil,2022-10-11,2022-10-16,120
13057,Dawn Sanders,dawnsanders@example.net,38,F,Belgium,2022-10-11,2022-10-18,168
36602,Matthew Rogers,matthewrogers@example.net,46,M,Belgium,2022-10-11,2022-10-13,48
98556,Eric Klein,ericklein@example.net,38,M,Belgium,2022-10-11,2022-10-12,24
98867,Sara Nguyen,saranguyen@example.com,41,F,United States,2022-10-11,2022-10-19,192
51723,Thomas Pope,thomaspope@example.com,63,M,China,2022-10-11,2022-10-12,24
68460,Dave Bryant,davebryant@example.com,56,M,China,2022-10-11,2022-10-14,72
16659,Jennifer House,jenniferhouse@example.net,14,F,United States,2022-10-11,2022-10-16,120
41892,Sean Berger,seanberger@example.com,20,M,United Kingdom,2022-10-11,2022-10-12,24
21967,Aaron Cooke,aaroncooke@example.org,44,M,United Kingdom,2022-10-11,2022-10-17,144
10318,Joseph Ramirez,josephramirez@example.org,32,M,China,2022-10-11,2022-10-16,120
67296,Nicole Elliott,nicoleelliott@example.net,14,F,China,2022-10-11,2022-10-17,144
89551,Michael Anderson,michaelanderson@example.org,14,M,China,2022-10-11,2022-10-14,72
68539,Michael Sharp,michaelsharp@example.net,22,M,United States,2022-10-11,2022-10-12,24
30692,Patrick Hunter,patrickhunter@example.com,34,M,United States,2022-10-11,2022-10-17,144
75998,Todd Meadows,toddmeadows@example.org,32,M,China,2022-10-11,2022-10-15,96
62005,Daniel Banks,danielbanks@example.com,50,M,China,2022-10-11,2022-10-14,72
60073,Sean Brown,seanbrown@example.com,52,M,China,2022-10-11,2022-10-12,24
83189,Angela Carter,angelacarter@example.com,39,F,China,2022-10-11,2022-10-12,24
84946,Jill Patton,jillpatton@example.com,53,F,China,2022-10-11,2022-10-12,24
34935,Kayla Parker,kaylaparker@example.net,17,F,Brasil,2022-10-11,2022-10-17,144
30510,Jessica Rojas,jessicarojas@example.net,62,F,United States,2022-10-11,2022-10-20,216
13196,Shelby Reeves,shelbyreeves@example.net,26,F,United States,2022-10-11,2022-10-17,144
16079,Louis Morrison,louismorrison@example.net,30,M,United States,2022-10-11,2022-10-14,72
95565,Heather Cox,heathercox@example.net,31,F,Brasil,2022-10-11,2022-10-13,48
94287,Robin Mckee,robinmckee@example.org,34,F,Germany,2022-10-11,2022-10-15,96
11599,Melvin White,melvinwhite@example.net,18,M,United States,2022-10-11,2022-10-18,168
15993,John Woods,johnwoods@example.org,68,M,United States,2022-10-11,2022-10-15,96
96779,Brenda Mcbride,brendamcbride@example.org,62,F,Germany,2022-10-11,2022-10-14,72
15763,Michael Young,michaelyoung@example.org,18,M,France,2022-10-11,2022-10-18,168
25927,Sean Mays,seanmays@example.com,47,M,Australia,2022-10-11,2022-10-18,168
16817,Maureen Smith,maureensmith@example.com,39,F,Australia,2022-10-11,2022-10-18,168
98793,Melody Best,melodybest@example.org,18,F,Australia,2022-10-11,2022-10-13,48
31772,David Sharp,davidsharp@example.com,31,M,South Korea,2022-10-11,2022-10-16,120
26514,Nichole Boone,nicholeboone@example.org,63,F,Spain,2022-10-11,2022-10-20,216
67557,Brian Martinez,brianmartinez@example.com,54,M,Germany,2022-10-11,2022-10-18,168
25572,Robert Smith,robertsmith@example.com,43,M,Germany,2022-10-11,2022-10-16,120
30687,Vincent Griffith,vincentgriffith@example.net,49,M,France,2022-10-11,2022-10-13,48
92983,Linda Morris,lindamorris@example.org,30,F,South Korea,2022-10-11,2022-10-15,96
46064,Madison Martin,madisonmartin@example.com,47,F,United States,2022-10-10,2022-10-11,24
42904,Courtney Hamilton,courtneyhamilton@example.org,20,F,South Korea,2022-10-10,2022-10-18,192
17385,Amy Wilkinson,amywilkinson@example.net,34,F,China,2022-10-10,2022-10-15,120
90513,Joshua Thornton,joshuathornton@example.com,18,M,China,2022-10-10,2022-10-17,168
92900,Angela Jones,angelajones@example.org,67,F,China,2022-10-10,2022-10-12,48
22213,Brenda Bray,brendabray@example.org,48,F,China,2022-10-10,2022-10-13,72
89065,Kimberly Hansen,kimberlyhansen@example.net,64,F,China,2022-10-10,2022-10-17,168
91707,Jeffrey Harris,jeffreyharris@example.net,65,M,South Korea,2022-10-10,2022-10-17,168
62167,Alicia Walker,aliciawalker@example.com,23,F,United States,2022-10-10,2022-10-12,48
38665,Michelle Taylor,michelletaylor@example.net,27,F,Japan,2022-10-10,2022-10-18,192
61656,Melanie Preston,melaniepreston@example.com,30,F,Brasil,2022-10-10,2022-10-18,192
30581,Margaret Haynes,margarethaynes@example.com,23,F,China,2022-10-10,2022-10-13,72
47968,Daniel Bender,danielbender@example.net,26,M,China,2022-10-10,2022-10-20,240
98191,Bryan Sullivan,bryansullivan@example.net,54,M,Brasil,2022-10-10,2022-10-12,48
89789,James Guerrero,jamesguerrero@example.org,37,M,China,2022-10-10,2022-10-19,216
10590,Gregory Waters,gregorywaters@example.org,33,M,United Kingdom,2022-10-10,2022-10-11,24
29227,Jerry Powell,jerrypowell@example.org,58,M,United Kingdom,2022-10-10,2022-10-11,24
41091,Daniel Thompson,danielthompson@example.org,61,M,United States,2022-10-10,2022-10-13,72
50255,Mark Carrillo,markcarrillo@example.com,25,M,United States,2022-10-10,2022-10-18,192
13611,Donna Davis,donnadavis@example.net,49,F,United States,2022-10-10,2022-10-15,120
17464,Nathan Bryant,nathanbryant@example.com,22,M,United States,2022-10-10,2022-10-11,24
80957,James Freeman,jamesfreeman@example.org,14,M,China,2022-10-10,2022-10-13,72
35080,Sharon Scott,sharonscott@example.org,34,F,China,2022-10-10,2022-10-17,168
24273,Kayla Jordan,kaylajordan@example.com,30,F,United States,2022-10-10,2022-10-11,24
3965,Jessica Kelly,jessicakelly@example.org,26,F,China,2022-10-10,2022-10-13,72
65689,Michael Nguyen,michaelnguyen@example.net,39,M,China,2022-10-10,2022-10-12,48
3093,Virginia Alvarez,virginiaalvarez@example.com,40,F,China,2022-10-10,2022-10-20,240
24121,Jeffrey Moore,jeffreymoore@example.com,35,M,China,2022-10-10,2022-10-17,168
60926,Kelly Benjamin,kellybenjamin@example.net,35,F,Brasil,2022-10-10,2022-10-19,216
37173,Angela Callahan,angelacallahan@example.org,35,F,United States,2022-10-10,2022-10-16,144
59040,Brian Sanchez,briansanchez@example.net,22,M,United States,2022-10-10,2022-10-12,48
5289,Linda Hull,lindahull@example.org,26,F,United States,2022-10-10,2022-10-14,96
37817,Thomas Vega,thomasvega@example.com,13,M,United States,2022-10-10,2022-10-12,48
59426,Vincent Carroll,vincentcarroll@example.net,43,M,China,2022-10-10,2022-10-19,216
23423,Madison Hamilton,madisonhamilton@example.net,27,F,China,2022-10-10,2022-10-11,24
96559,Betty Roberson,bettyroberson@example.com,59,F,China,2022-10-10,2022-10-14,96
50461,Anna Moran,annamoran@example.com,41,F,China,2022-10-10,2022-10-14,96
94268,Paul Wood,paulwood@example.org,25,M,China,2022-10-10,2022-10-16,144
10343,Katherine Turner,katherineturner@example.net,63,F,China,2022-10-10,2022-10-14,96
73866,Jacqueline West,jacquelinewest@example.net,61,F,Brasil,2022-10-10,2022-10-19,216
68459,Lynn Norton,lynnnorton@example.com,57,F,Spain,2022-10-10,2022-10-14,96
75497,Kenneth Tran,kennethtran@example.net,33,M,United States,2022-10-10,2022-10-16,144
86096,Charles Porter,charlesporter@example.com,58,M,United States,2022-10-10,2022-10-12,48
9905,Crystal Andrews,crystalandrews@example.net,68,F,Brasil,2022-10-10,2022-10-14,96
89994,Ryan Osborne,ryanosborne@example.com,16,M,Australia,2022-10-10,2022-10-13,72
50438,Kristi Figueroa,kristifigueroa@example.net,35,F,Brasil,2022-10-10,2022-10-20,240
95216,Timothy Alvarado,timothyalvarado@example.com,34,M,South Korea,2022-10-10,2022-10-13,72
41847,Justin Wells,justinwells@example.com,56,M,South Korea,2022-10-10,2022-10-12,48
18235,Heather Patton,heatherpatton@example.org,52,F,China,2022-10-10,2022-10-14,96
61230,Joseph Harris,josephharris@example.com,12,M,China,2022-10-10,2022-10-15,120
88524,Wendy Freeman,wendyfreeman@example.org,20,F,Brasil,2022-10-10,2022-10-13,72
4293,Steven Lee,stevenlee@example.com,24,M,Brasil,2022-10-10,2022-10-16,144
25446,John Mcgee,johnmcgee@example.net,52,M,France,2022-10-10,2022-10-14,96
9943,Patrick Hoffman,patrickhoffman@example.net,43,M,France,2022-10-10,2022-10-12,48
91855,Mary Burns,maryburns@example.net,53,F,South Korea,2022-10-10,2022-10-13,72
92622,Jack Christian,jackchristian@example.com,25,M,Germany,2022-10-10,2022-10-11,24
84743,Mariah Foley,mariahfoley@example.org,57,F,Poland,2022-10-10,2022-10-13,72
61343,Emily Schmidt,emilyschmidt@example.com,55,F,Germany,2022-10-10,2022-10-19,216
72221,Megan Cherry,megancherry@example.org,56,F,Germany,2022-10-10,2022-10-17,168
35093,Adam Villegas,adamvillegas@example.net,67,M,China,2022-10-10,2022-10-17,168
7902,Adam Guerra,adamguerra@example.net,38,M,China,2022-10-09,2022-10-14,120
97629,Amy Martinez,amymartinez@example.net,45,F,Brasil,2022-10-09,2022-10-10,24
35645,Michael Romero,michaelromero@example.net,66,M,South Korea,2022-10-09,2022-10-16,168
94845,Laura Brown,laurabrown@example.net,34,F,China,2022-10-09,2022-10-17,192
40971,Anna Simmons,annasimmons@example.net,27,F,China,2022-10-09,2022-10-12,72
34279,Maurice Lewis,mauricelewis@example.com,43,M,Brasil,2022-10-09,2022-10-13,96
6264,Joshua Newton,joshuanewton@example.net,30,M,United States,2022-10-09,2022-10-10,24
2369,Gavin May,gavinmay@example.org,20,M,Brasil,2022-10-09,2022-10-18,216
23218,John Williams,johnwilliams@example.net,26,M,China,2022-10-09,2022-10-11,48
27345,Michael Walker,michaelwalker@example.com,68,M,United States,2022-10-09,2022-10-15,144
60809,Sheena Owens,sheenaowens@example.net,57,F,United States,2022-10-09,2022-10-12,72
20119,Kristina Turner,kristinaturner@example.org,49,F,China,2022-10-09,2022-10-14,120
68604,Jonathan Mendez,jonathanmendez@example.com,66,M,China,2022-10-09,2022-10-20,264
20883,Deborah Lewis,deborahlewis@example.net,58,F,South Korea,2022-10-09,2022-10-16,168
31053,Alexander Williams,alexanderwilliams@example.net,56,M,United Kingdom,2022-10-09,2022-10-19,240
92507,Shane Rowland,shanerowland@example.net,31,M,United Kingdom,2022-10-09,2022-10-10,24
48468,Ann Daniels,anndaniels@example.com,48,F,China,2022-10-09,2022-10-14,120
38498,Chloe Morales,chloemorales@example.net,61,F,Brasil,2022-10-09,2022-10-19,240
92444,Andrew Ellis,andrewellis@example.org,47,M,China,2022-10-09,2022-10-20,264
4636,Margaret Cole,margaretcole@example.org,47,F,China,2022-10-09,2022-10-11,48
28808,Shane Lee,shanelee@example.net,15,M,United States,2022-10-09,2022-10-13,96
86827,Karen Alexander,karenalexander@example.org,48,F,Belgium,2022-10-09,2022-10-16,168
45580,Levi White,leviwhite@example.org,42,M,Belgium,2022-10-09,2022-10-14,120
25865,Jeffery King,jefferyking@example.org,63,M,United States,2022-10-09,2022-10-11,48
9722,Amy Nielsen,amynielsen@example.com,17,F,United States,2022-10-09,2022-10-10,24
85150,Vicki Fitzgerald,vickifitzgerald@example.net,54,F,China,2022-10-09,2022-10-13,96
95791,Barbara Miller,barbaramiller@example.com,21,F,China,2022-10-09,2022-10-19,240
25723,Christine Jackson,christinejackson@example.com,22,F,China,2022-10-09,2022-10-11,48
82514,Phillip Scott,phillipscott@example.org,43,M,China,2022-10-09,2022-10-16,168
21987,Mark Kent,markkent@example.org,67,M,China,2022-10-09,2022-10-11,48
48312,Elizabeth Mann,elizabethmann@example.net,39,F,United States,2022-10-09,2022-10-16,168
27597,Ashley Perez,ashleyperez@example.com,55,F,Spain,2022-10-09,2022-10-10,24
1725,Mark Hansen,markhansen@example.net,23,M,Spain,2022-10-09,2022-10-11,48
9596,Brian Fleming,brianfleming@example.net,19,M,France,2022-10-09,2022-10-15,144
3588,Megan Fernandez,meganfernandez@example.net,15,F,China,2022-10-09,2022-10-13,96
29542,Diane Jenkins,dianejenkins@example.net,41,F,China,2022-10-09,2022-10-10,24
18866,Ralph Page,ralphpage@example.com,28,M,China,2022-10-09,2022-10-13,96
88920,Martha Vasquez,marthavasquez@example.net,62,F,United States,2022-10-09,2022-10-10,24
85034,Crystal Cooper,crystalcooper@example.net,64,F,Brasil,2022-10-09,2022-10-20,264
62264,April Arnold,aprilarnold@example.org,60,F,United States,2022-10-09,2022-10-20,264
34229,Evelyn Mason,evelynmason@example.net,39,F,South Korea,2022-10-09,2022-10-17,192
13684,Scott Smith,scottsmith@example.com,61,M,South Korea,2022-10-09,2022-10-11,48
47087,Tracy Miller,tracymiller@example.com,25,F,China,2022-10-09,2022-10-19,240
1423,Alan Shaw,alanshaw@example.com,30,M,Brasil,2022-10-09,2022-10-11,48
3642,Mark Reed,markreed@example.com,18,M,Brasil,2022-10-09,2022-10-18,216
8938,Nicole Torres,nicoletorres@example.org,26,F,United States,2022-10-09,2022-10-20,264
7389,Anne Shaw,anneshaw@example.org,38,F,United States,2022-10-09,2022-10-10,24
84998,Mary Baldwin,marybaldwin@example.org,15,F,Brasil,2022-10-09,2022-10-13,96
76581,Sarah Haley,sarahhaley@example.net,18,F,United States,2022-10-09,2022-10-11,48
46151,Christina Davidson,christinadavidson@example.org,16,F,France,2022-10-09,2022-10-18,216
20602,Billy Carson,billycarson@example.org,39,M,Germany,2022-10-09,2022-10-10,24
11955,Brittany Johnson,brittanyjohnson@example.org,68,F,Spain,2022-10-09,2022-10-11,48
12336,Tiffany Bennett,tiffanybennett@example.org,29,F,United States,2022-10-08,2022-10-13,120
70269,Jessica Murphy,jessicamurphy@example.org,60,F,Brasil,2022-10-08,2022-10-11,72
21179,Shannon Palmer,shannonpalmer@example.com,22,M,China,2022-10-08,2022-10-19,264
28267,Justin York,justinyork@example.net,41,M,Brasil,2022-10-08,2022-10-10,48
5877,Jennifer Reed,jenniferreed@example.com,56,F,South Korea,2022-10-08,2022-10-12,96
40189,Cheryl Butler,cherylbutler@example.net,22,F,South Korea,2022-10-08,2022-10-09,24
4429,David Rosario,davidrosario@example.org,22,M,Germany,2022-10-08,2022-10-16,192
82498,Michael Moon,michaelmoon@example.org,50,M,China,2022-10-08,2022-10-14,144
41489,Alexander Sandoval,alexandersandoval@example.org,70,M,United Kingdom,2022-10-08,2022-10-11,72
30012,Katherine Freeman,katherinefreeman@example.org,54,F,United Kingdom,2022-10-08,2022-10-20,288
25521,Andrew Hunter,andrewhunter@example.net,35,M,China,2022-10-08,2022-10-19,264
70051,Teresa Rivera,teresarivera@example.net,33,F,China,2022-10-08,2022-10-14,144
82542,Jennifer Murray,jennifermurray@example.org,20,F,Brasil,2022-10-08,2022-10-18,240
73242,Michelle Thompson,michellethompson@example.com,69,F,Japan,2022-10-08,2022-10-10,48
21765,Timothy Alexander,timothyalexander@example.net,30,M,China,2022-10-08,2022-10-15,168
77493,Joshua Lee,joshualee@example.com,39,M,China,2022-10-08,2022-10-14,144
17264,Christopher Wilson,christopherwilson@example.com,14,M,China,2022-10-08,2022-10-15,168
86067,Thomas Bautista,thomasbautista@example.com,24,M,China,2022-10-08,2022-10-15,168
11147,Shelly Bowman,shellybowman@example.com,31,F,Belgium,2022-10-08,2022-10-19,264
85470,Paul Henderson,paulhenderson@example.com,15,M,Belgium,2022-10-08,2022-10-13,120
97786,Debra Palmer,debrapalmer@example.org,58,F,Belgium,2022-10-08,2022-10-19,264
11189,Eddie Anderson,eddieanderson@example.org,43,M,United States,2022-10-08,2022-10-12,96
2600,John Anderson,johnanderson@example.org,44,M,United States,2022-10-08,2022-10-10,48
52653,Christine Wilkins,christinewilkins@example.com,47,F,United States,2022-10-08,2022-10-11,72
47758,Robert Palmer,robertpalmer@example.com,68,M,China,2022-10-08,2022-10-20,288
87831,Jeffrey Frazier,jeffreyfrazier@example.net,56,M,China,2022-10-08,2022-10-09,24
20014,Joel Anderson,joelanderson@example.net,31,M,China,2022-10-08,2022-10-12,96
43267,Dylan Blackburn,dylanblackburn@example.com,27,M,China,2022-10-08,2022-10-18,240
62930,Christina Waters,christinawaters@example.org,32,F,China,2022-10-08,2022-10-17,216
82946,Michael Henderson,michaelhenderson@example.org,12,M,China,2022-10-08,2022-10-19,264
49791,Briana White,brianawhite@example.org,65,F,United States,2022-10-08,2022-10-09,24
75879,Christina Smith,christinasmith@example.com,23,F,United States,2022-10-08,2022-10-10,48
93221,Lori Johnson,lorijohnson@example.net,55,F,United States,2022-10-08,2022-10-13,120
57333,Tammy Walter,tammywalter@example.org,66,F,Australia,2022-10-08,2022-10-13,120
42833,Joshua Bean,joshuabean@example.com,49,M,Brasil,2022-10-08,2022-10-10,48
45195,Francisco Hall,franciscohall@example.net,60,M,United States,2022-10-08,2022-10-18,240
79191,Justin Hines,justinhines@example.org,21,M,China,2022-10-08,2022-10-19,264
95384,Joe Smith,joesmith@example.com,63,M,China,2022-10-08,2022-10-11,72
86891,Brian Walker,brianwalker@example.net,59,M,South Korea,2022-10-08,2022-10-17,216
38081,Matthew Ray,matthewray@example.com,59,M,Brasil,2022-10-08,2022-10-15,168
60153,Randall Madden,randallmadden@example.com,59,M,United States,2022-10-08,2022-10-15,168
68343,Amanda Santana,amandasantana@example.net,51,F,Germany,2022-10-08,2022-10-10,48
34861,Amanda Lowe,amandalowe@example.net,57,F,Spain,2022-10-08,2022-10-18,240
43292,Richard Avila,richardavila@example.org,42,M,United States,2022-10-08,2022-10-12,96
12569,Patricia Walton,patriciawalton@example.com,12,F,Brasil,2022-10-08,2022-10-15,168
46752,Robert Gilmore,robertgilmore@example.net,56,M,Spain,2022-10-08,2022-10-14,144
89788,Sean Hunt,seanhunt@example.org,33,M,Germany,2022-10-08,2022-10-11,72
24951,Sara Hines,sarahines@example.com,34,F,Germany,2022-10-08,2022-10-14,144
49050,Anthony Raymond,anthonyraymond@example.net,53,M,France,2022-10-08,2022-10-20,288
10114,Jeremy Alexander,jeremyalexander@example.org,32,M,United States,2022-10-07,2022-10-20,312
27393,Troy Mcdowell,troymcdowell@example.net,17,M,China,2022-10-07,2022-10-08,24
37288,Gregory Brown,gregorybrown@example.com,20,M,China,2022-10-07,2022-10-13,144
48236,Aaron Barnes,aaronbarnes@example.net,60,M,Brasil,2022-10-07,2022-10-19,288
60618,Christian Logan,christianlogan@example.org,29,M,Brasil,2022-10-07,2022-10-20,312
99169,Amanda Smith,amandasmith@example.net,70,F,China,2022-10-07,2022-10-08,24
70425,Cynthia Huffman,cynthiahuffman@example.com,22,F,China,2022-10-07,2022-10-13,144
80347,Crystal Johnson,crystaljohnson@example.net,60,F,China,2022-10-07,2022-10-19,288
